01518,2020-12-27,18,21,新北市,淡水區,短暫雨,30,18,17
00818,2020-12-27,18,21,新北市,鶯歌區,多雲,20,18,19
00718,2020-12-27,18,21,新北市,三峽區,多雲,20,18,18
00418,2020-12-27,18,21,新北市,永和區,陰,20,20,20
01818,2020-12-27,18,21,新北市,金山區,多雲,40,17,17
00218,2020-12-27,18,21,新北市,新莊區,陰,20,19,20
02218,2020-12-27,18,21,新北市,貢寮區,晴,20,17,15
02518,2020-12-27,18,21,新北市,新店區,多雲,20,19,20
04118,2020-12-27,18,21,新北市,烏來區,多雲,20,17,18
00618,2020-12-27,18,21,新北市,樹林區,陰,20,19,20
01918,2020-12-27,18,21,新北市,萬里區,陰,20,18,18
01418,2020-12-27,18,21,新北市,八里區,短暫雨,30,18,18
00118,2020-12-27,18,21,新北市,板橋區,陰,20,20,20
01718,2020-12-27,18,21,新北市,石門區,短暫雨,30,17,16
00918,2020-12-27,18,21,新北市,三重區,陰,20,19,20
02418,2020-12-27,18,21,新北市,雙溪區,多雲,20,17,16
00318,2020-12-27,18,21,新北市,中和區,陰,20,20,21
02318,2020-12-27,18,21,新北市,平溪區,陰,20,15,15
01618,2020-12-27,18,21,新北市,三芝區,短暫雨,30,17,16
02818,2020-12-27,18,21,新北市,坪林區,多雲,20,16,17
02718,2020-12-27,18,21,新北市,石碇區,多雲,20,16,17
01118,2020-12-27,18,21,新北市,五股區,多雲,20,17,17
01218,2020-12-27,18,21,新北市,泰山區,陰,40,18,18
01318,2020-12-27,18,21,新北市,林口區,多雲,20,16,16
02618,2020-12-27,18,21,新北市,深坑區,多雲,20,18,18
02018,2020-12-27,18,21,新北市,汐止區,陰,20,18,19
02118,2020-12-27,18,21,新北市,瑞芳區,多雲,40,17,17
00518,2020-12-27,18,21,新北市,土城區,陰,20,19,20
01018,2020-12-27,18,21,新北市,蘆洲區,陰,20,19,20
03718,2020-12-27,18,21,臺北市,北投區,陰,20,19,20
03218,2020-12-27,18,21,臺北市,松山區,陰,20,19,20
03618,2020-12-27,18,21,臺北市,士林區,陰,20,20,21
03818,2020-12-27,18,21,臺北市,內湖區,陰,20,19,20
03118,2020-12-27,18,21,臺北市,中山區,陰,20,20,21
02918,2020-12-27,18,21,臺北市,中正區,陰,20,19,20
03518,2020-12-27,18,21,臺北市,信義區,陰,20,19,20
03318,2020-12-27,18,21,臺北市,大安區,陰,20,19,20
04018,2020-12-27,18,21,臺北市,文山區,多雲,20,19,19
03918,2020-12-27,18,21,臺北市,南港區,陰,20,19,20
03018,2020-12-27,18,21,臺北市,大同區,陰,20,19,20
03418,2020-12-27,18,21,臺北市,萬華區,陰,20,20,20
04218,2020-12-27,18,21,桃園市,桃園區,多雲,30,18,18
05418,2020-12-27,18,21,桃園市,復興區,多雲,20,17,18
04318,2020-12-27,18,21,桃園市,中壢區,短暫雨,30,18,17
05218,2020-12-27,18,21,桃園市,觀音區,短暫雨,30,18,16
05318,2020-12-27,18,21,桃園市,新屋區,短暫雨,30,17,16
04418,2020-12-27,18,21,桃園市,平鎮區,多雲,20,18,17
04718,2020-12-27,18,21,桃園市,蘆竹區,短暫雨,30,18,17
05118,2020-12-27,18,21,桃園市,大園區,短暫雨,30,18,17
04818,2020-12-27,18,21,桃園市,大溪區,多雲,20,18,18
04618,2020-12-27,18,21,桃園市,楊梅區,短暫雨,40,17,16
04918,2020-12-27,18,21,桃園市,龍潭區,多雲,40,17,16
05018,2020-12-27,18,21,桃園市,龜山區,多雲,20,18,18
04518,2020-12-27,18,21,桃園市,八德區,多雲,40,18,18
08118,2020-12-27,18,21,臺中市,外埔區,多雲,40,19,18
08218,2020-12-27,18,21,臺中市,大安區,多雲,30,19,16
06918,2020-12-27,18,21,臺中市,石岡區,多雲,20,19,19
07618,2020-12-27,18,21,臺中市,沙鹿區,多雲,30,19,18
07918,2020-12-27,18,21,臺中市,清水區,多雲,30,19,17
06818,2020-12-27,18,21,臺中市,后里區,多雲,20,19,19
07818,2020-12-27,18,21,臺中市,梧棲區,多雲,20,19,17
07218,2020-12-27,18,21,臺中市,潭子區,多雲,20,21,21
07418,2020-12-27,18,21,臺中市,神岡區,多雲,20,19,18
07118,2020-12-27,18,21,臺中市,新社區,多雲,20,18,18
07318,2020-12-27,18,21,臺中市,大雅區,多雲,20,19,19
08018,2020-12-27,18,21,臺中市,大甲區,多雲,30,19,17
07018,2020-12-27,18,21,臺中市,東勢區,多雲,20,19,19
05618,2020-12-27,18,21,臺中市,東區,多雲,20,21,21
